scheme,seed,project_drug_id,assignment
drug,0,DB11641,train
drug,0,DB11691,train
drug,0,DB11699,train
drug,0,DB11730,train
drug,0,DB11793,train
drug,0,DB11828,train
drug,0,DB11915,train
drug,0,DB11943,train
drug,0,DB11989,train
drug,0,DB11994,train
drug,0,DB12001,train
drug,0,DB12026,train
drug,0,DB12070,train
drug,0,DB12161,train
drug,0,DB12267,train
drug,0,DB12278,train
drug,0,DB12332,train
drug,0,DB12364,train
drug,0,DB12483,train
drug,0,DB12532,train
drug,0,DB12598,train
drug,0,DB13142,train
drug,0,DB13153,train
drug,0,DB13179,train
drug,0,DB13231,train
drug,0,DB13323,train
drug,0,DB13450,train
drug,0,DB13595,train
drug,0,DB13873,train
drug,0,DB13874,train
drug,0,DB13878,train
drug,0,DB13925,train
drug,0,DB00080,val
drug,0,DB00162,val
drug,0,DB00177,val
drug,0,DB00208,val
drug,0,DB00217,val
drug,0,DB00224,val
drug,0,DB00229,val
drug,0,DB00236,val
drug,0,DB00237,val
drug,0,DB00239,val
drug,0,DB00260,val
drug,0,DB00273,val
drug,0,DB00275,val
drug,0,DB00277,val
drug,0,DB00285,val
drug,0,DB00295,val
drug,0,DB00316,val
drug,0,DB00328,val
drug,0,DB00333,val
drug,0,DB00343,val
drug,0,DB00349,val
drug,0,DB00351,val
drug,0,DB00356,val
drug,0,DB00359,val
drug,0,DB00392,val
drug,0,DB00400,val
drug,0,DB00404,val
drug,0,DB00409,val
drug,0,DB00426,val
drug,0,DB00449,val
drug,0,DB00477,val
drug,0,DB00479,val
drug,0,DB00484,val
drug,0,DB00487,val
drug,0,DB00494,val
drug,0,DB00498,val
drug,0,DB00499,val
drug,0,DB00508,val
drug,0,DB00565,val
drug,0,DB00577,val
drug,0,DB00589,val
drug,0,DB00592,val
drug,0,DB00603,val
drug,0,DB00612,val
drug,0,DB00618,val
drug,0,DB00633,val
drug,0,DB00637,val
drug,0,DB00639,val
drug,0,DB00640,val
drug,0,DB00679,val
drug,0,DB00682,val
drug,0,DB00683,val
drug,0,DB00684,val
drug,0,DB00689,val
drug,0,DB00690,val
drug,0,DB00694,val
drug,0,DB00701,val
drug,0,DB00711,val
drug,0,DB00714,val
drug,0,DB00720,val
drug,0,DB00722,val
drug,0,DB00724,val
drug,0,DB00732,val
drug,0,DB00735,val
drug,0,DB00742,val
drug,0,DB00744,val
drug,0,DB00746,val
drug,0,DB00749,val
drug,0,DB00750,val
drug,0,DB00758,val
drug,0,DB00762,val
drug,0,DB00763,val
drug,0,DB00771,val
drug,0,DB00779,val
drug,0,DB00799,val
drug,0,DB00804,val
drug,0,DB00806,val
drug,0,DB00807,val
drug,0,DB00812,val
drug,0,DB00820,val
drug,0,DB00831,val
drug,0,DB00857,val
drug,0,DB00861,val
drug,0,DB00871,val
drug,0,DB00887,val
drug,0,DB00892,val
drug,0,DB00904,val
drug,0,DB00906,val
drug,0,DB00918,val
drug,0,DB00920,val
drug,0,DB00928,val
drug,0,DB00929,val
drug,0,DB00945,val
drug,0,DB00953,val
drug,0,DB00962,val
drug,0,DB00978,val
drug,0,DB00992,val
drug,0,DB00996,val
drug,0,DB00999,val
drug,0,DB01012,val
drug,0,DB01032,val
drug,0,DB01057,val
drug,0,DB01058,val
drug,0,DB01063,val
drug,0,DB01065,val
drug,0,DB01076,val
drug,0,DB01080,val
drug,0,DB01087,val
drug,0,DB01100,val
drug,0,DB01101,val
drug,0,DB01105,val
drug,0,DB01139,val
drug,0,DB01141,val
drug,0,DB01144,val
drug,0,DB01153,val
drug,0,DB01155,val
drug,0,DB01156,val
drug,0,DB01160,val
drug,0,DB01161,val
drug,0,DB01166,val
drug,0,DB01173,val
drug,0,DB01195,val
drug,0,DB01232,val
drug,0,DB01247,val
drug,0,DB01252,val
drug,0,DB01254,val
drug,0,DB01255,val
drug,0,DB01259,val
drug,0,DB01260,val
drug,0,DB01268,val
drug,0,DB01273,val
drug,0,DB01275,val
drug,0,DB01296,val
drug,0,DB01345,val
drug,0,DB01355,val
drug,0,DB01356,val
drug,0,DB01394,val
drug,0,DB01396,val
drug,0,DB01424,val
drug,0,DB01426,val
drug,0,DB01452,val
drug,0,DB01463,val
drug,0,DB01501,val
drug,0,DB01576,val
drug,0,DB01580,val
drug,0,DB01590,val
drug,0,DB01608,val
drug,0,DB01613,val
drug,0,DB01614,val
drug,0,DB01624,val
drug,0,DB01627,val
drug,0,DB01628,val
drug,0,DB01685,val
drug,0,DB01878,val
drug,0,DB02638,val
drug,0,DB02959,val
drug,0,DB04398,val
drug,0,DB04570,val
drug,0,DB04572,val
drug,0,DB04573,val
drug,0,DB04575,val
drug,0,DB04711,val
drug,0,DB04846,val
drug,0,DB04871,val
drug,0,DB04896,val
drug,0,DB04930,val
drug,0,DB04953,val
drug,0,DB06144,val
drug,0,DB06148,val
drug,0,DB06154,val
drug,0,DB06155,val
drug,0,DB06212,val
drug,0,DB06213,val
drug,0,DB06261,val
drug,0,DB06264,val
drug,0,DB06403,val
drug,0,DB06594,val
drug,0,DB06636,val
drug,0,DB06654,val
drug,0,DB06694,val
drug,0,DB06696,val
drug,0,DB06700,val
drug,0,DB06702,val
drug,0,DB06716,val
drug,0,DB06730,val
drug,0,DB06738,val
drug,0,DB06742,val
drug,0,DB06770,val
drug,0,DB06788,val
drug,0,DB06795,val
drug,0,DB06800,val
drug,0,DB06813,val
drug,0,DB06819,val
drug,0,DB08798,val
drug,0,DB08799,val
drug,0,DB08820,val
drug,0,DB08822,val
drug,0,DB08860,val
drug,0,DB08864,val
drug,0,DB08869,val
drug,0,DB08873,val
drug,0,DB08875,val
drug,0,DB08903,val
drug,0,DB08905,val
drug,0,DB08911,val
drug,0,DB08913,val
drug,0,DB08933,val
drug,0,DB08947,val
drug,0,DB08991,val
drug,0,DB09000,val
drug,0,DB09014,val
drug,0,DB09020,val
drug,0,DB09048,val
drug,0,DB09053,val
drug,0,DB09065,val
drug,0,DB09071,val
drug,0,DB09074,val
drug,0,DB09079,val
drug,0,DB09084,val
drug,0,DB09097,val
drug,0,DB09120,val
drug,0,DB09138,val
drug,0,DB09146,val
drug,0,DB09156,val
drug,0,DB09162,val
drug,0,DB09204,val
drug,0,DB09209,val
drug,0,DB09215,val
drug,0,DB09218,val
drug,0,DB09227,val
drug,0,DB09231,val
drug,0,DB09238,val
drug,0,DB09270,val
drug,0,DB09272,val
drug,0,DB09288,val
drug,0,DB09293,val
drug,0,DB09320,val
drug,0,DB09338,val
drug,0,DB09345,val
drug,0,DB09414,val
drug,0,DB09536,val
drug,0,DB11156,val
drug,0,DB11235,val
drug,0,DB11239,val
drug,0,DB11254,val
drug,0,DB11268,val
drug,0,DB11575,val
drug,0,DB11636,val
drug,0,DB11737,val
drug,0,DB11921,val
drug,0,DB12924,val
drug,0,DB13145,val
drug,0,DB13146,val
drug,0,DB13158,val
drug,0,DB13872,val
drug,0,DB00027,test
drug,0,DB00170,test
drug,0,DB00178,test
drug,0,DB00182,test
drug,0,DB00184,test
drug,0,DB00189,test
drug,0,DB00190,test
drug,0,DB00199,test
drug,0,DB00201,test
drug,0,DB00211,test
drug,0,DB00212,test
drug,0,DB00213,test
drug,0,DB00218,test
drug,0,DB00220,test
drug,0,DB00233,test
drug,0,DB00234,test
drug,0,DB00235,test
drug,0,DB00244,test
drug,0,DB00259,test
drug,0,DB00261,test
drug,0,DB00270,test
drug,0,DB00284,test
drug,0,DB00288,test
drug,0,DB00291,test
drug,0,DB00294,test
drug,0,DB00297,test
drug,0,DB00302,test
drug,0,DB00303,test
drug,0,DB00305,test
drug,0,DB00310,test
drug,0,DB00312,test
drug,0,DB00318,test
drug,0,DB00325,test
drug,0,DB00332,test
drug,0,DB00344,test
drug,0,DB00353,test
drug,0,DB00355,test
drug,0,DB00368,test
drug,0,DB00371,test
drug,0,DB00373,test
drug,0,DB00388,test
drug,0,DB00389,test
drug,0,DB00393,test
drug,0,DB00395,test
drug,0,DB00411,test
drug,0,DB00420,test
drug,0,DB00423,test
drug,0,DB00437,test
drug,0,DB00443,test
drug,0,DB00451,test
drug,0,DB00452,test
drug,0,DB00456,test
drug,0,DB00460,test
drug,0,DB00462,test
drug,0,DB00470,test
drug,0,DB00483,test
drug,0,DB00493,test
drug,0,DB00500,test
drug,0,DB00514,test
drug,0,DB00520,test
drug,0,DB00571,test
drug,0,DB00573,test
drug,0,DB00583,test
drug,0,DB00594,test
drug,0,DB00601,test
drug,0,DB00607,test
drug,0,DB00613,test
drug,0,DB00614,test
drug,0,DB00631,test
drug,0,DB00654,test
drug,0,DB00657,test
drug,0,DB00660,test
drug,0,DB00664,test
drug,0,DB00670,test
drug,0,DB00685,test
drug,0,DB00698,test
drug,0,DB00700,test
drug,0,DB00704,test
drug,0,DB00710,test
drug,0,DB00712,test
drug,0,DB00717,test
drug,0,DB00728,test
drug,0,DB00737,test
drug,0,DB00745,test
drug,0,DB00751,test
drug,0,DB00752,test
drug,0,DB00773,test
drug,0,DB00775,test
drug,0,DB00787,test
drug,0,DB00800,test
drug,0,DB00801,test
drug,0,DB00817,test
drug,0,DB00818,test
drug,0,DB00833,test
drug,0,DB00841,test
drug,0,DB00846,test
drug,0,DB00852,test
drug,0,DB00862,test
drug,0,DB00889,test
drug,0,DB00898,test
drug,0,DB00899,test
drug,0,DB00900,test
drug,0,DB00912,test
drug,0,DB00922,test
drug,0,DB00924,test
drug,0,DB00934,test
drug,0,DB00938,test
drug,0,DB00947,test
drug,0,DB00952,test
drug,0,DB00955,test
drug,0,DB00956,test
drug,0,DB00957,test
drug,0,DB00960,test
drug,0,DB00963,test
drug,0,DB00969,test
drug,0,DB00975,test
drug,0,DB00976,test
drug,0,DB00979,test
drug,0,DB00998,test
drug,0,DB01014,test
drug,0,DB01017,test
drug,0,DB01026,test
drug,0,DB01035,test
drug,0,DB01043,test
drug,0,DB01045,test
drug,0,DB01047,test
drug,0,DB01050,test
drug,0,DB01061,test
drug,0,DB01066,test
drug,0,DB01071,test
drug,0,DB01092,test
drug,0,DB01104,test
drug,0,DB01115,test
drug,0,DB01126,test
drug,0,DB01127,test
drug,0,DB01130,test
drug,0,DB01136,test
drug,0,DB01137,test
drug,0,DB01138,test
drug,0,DB01149,test
drug,0,DB01172,test
drug,0,DB01182,test
drug,0,DB01185,test
drug,0,DB01201,test
drug,0,DB01205,test
drug,0,DB01211,test
drug,0,DB01226,test
drug,0,DB01228,test
drug,0,DB01236,test
drug,0,DB01242,test
drug,0,DB01243,test
drug,0,DB01280,test
drug,0,DB01284,test
drug,0,DB01289,test
drug,0,DB01299,test
drug,0,DB01326,test
drug,0,DB01330,test
drug,0,DB01331,test
drug,0,DB01338,test
drug,0,DB01378,test
drug,0,DB01380,test
drug,0,DB01392,test
drug,0,DB01397,test
drug,0,DB01403,test
drug,0,DB01410,test
drug,0,DB01411,test
drug,0,DB01413,test
drug,0,DB01418,test
drug,0,DB01438,test
drug,0,DB01551,test
drug,0,DB01553,test
drug,0,DB01595,test
drug,0,DB01609,test
drug,0,DB01611,test
drug,0,DB01619,test
drug,0,DB01626,test
drug,0,DB02701,test
drug,0,DB03585,test
drug,0,DB03754,test
drug,0,DB03756,test
drug,0,DB03793,test
drug,0,DB04272,test
drug,0,DB04855,test
drug,0,DB04876,test
drug,0,DB04878,test
drug,0,DB04911,test
drug,0,DB05245,test
drug,0,DB05265,test
drug,0,DB05541,test
drug,0,DB05990,test
drug,0,DB06196,test
drug,0,DB06204,test
drug,0,DB06211,test
drug,0,DB06268,test
drug,0,DB06410,test
drug,0,DB06589,test
drug,0,DB06595,test
drug,0,DB06690,test
drug,0,DB06691,test
drug,0,DB06697,test
drug,0,DB06709,test
drug,0,DB06723,test
drug,0,DB06724,test
drug,0,DB06729,test
drug,0,DB06739,test
drug,0,DB06802,test
drug,0,DB06820,test
drug,0,DB06825,test
drug,0,DB06826,test
drug,0,DB08795,test
drug,0,DB08796,test
drug,0,DB08800,test
drug,0,DB08811,test
drug,0,DB08877,test
drug,0,DB08887,test
drug,0,DB08896,test
drug,0,DB08897,test
drug,0,DB08907,test
drug,0,DB08938,test
drug,0,DB08943,test
drug,0,DB08971,test
drug,0,DB08993,test
drug,0,DB09021,test
drug,0,DB09061,test
drug,0,DB09069,test
drug,0,DB09082,test
drug,0,DB09087,test
drug,0,DB09099,test
drug,0,DB09123,test
drug,0,DB09143,test
drug,0,DB09211,test
drug,0,DB09223,test
drug,0,DB09267,test
drug,0,DB09281,test
drug,0,DB09297,test
drug,0,DB09300,test
drug,0,DB09342,test
drug,0,DB09389,test
drug,0,DB09516,test
drug,0,DB09570,test
drug,0,DB11121,test
drug,0,DB11126,test
drug,0,DB11135,test
drug,0,DB11148,test
drug,0,DB11586,test
drug,0,DB11613,test
drug,0,DB11614,test
drug,0,DB11660,test
drug,0,DB11817,test
drug,0,DB13025,test
drug,0,DB13139,test
drug,0,DB13167,test
drug,0,DB13747,test
drug,0,DB13783,test
drug,0,DB13879,test
drug,1,DB00014,train
drug,1,DB00027,train
drug,1,DB00080,train
drug,1,DB00115,train
drug,1,DB00120,train
drug,1,DB00122,train
drug,1,DB00126,train
drug,1,DB00134,train
drug,1,DB00136,train
drug,1,DB00142,train
drug,1,DB00146,train
drug,1,DB00158,train
drug,1,DB00162,train
drug,1,DB00163,train
drug,1,DB00165,train
drug,1,DB00170,train
drug,1,DB00175,train
drug,1,DB00176,train
drug,1,DB00177,train
drug,1,DB00179,train
drug,1,DB00181,train
drug,1,DB00182,train
drug,1,DB00184,train
drug,1,DB00185,train
drug,1,DB00186,train
drug,1,DB00187,train
drug,1,DB00188,train
drug,1,DB00190,train
drug,1,DB00191,train
drug,1,DB00193,train
drug,1,DB00195,train
drug,1,DB00198,train
drug,1,DB00199,train
drug,1,DB00202,train
drug,1,DB00203,train
drug,1,DB00204,train
drug,1,DB00205,train
drug,1,DB00206,train
drug,1,DB00207,train
drug,1,DB00209,train
drug,1,DB00211,train
drug,1,DB00213,train
drug,1,DB00215,train
drug,1,DB00216,train
drug,1,DB00217,train
drug,1,DB00218,train
drug,1,DB00219,train
drug,1,DB00220,train
drug,1,DB00221,train
drug,1,DB00222,train
drug,1,DB00223,train
drug,1,DB00224,train
drug,1,DB00227,train
drug,1,DB00228,train
drug,1,DB00229,train
drug,1,DB00230,train
drug,1,DB00233,train
drug,1,DB00234,train
drug,1,DB00236,train
drug,1,DB00237,train
drug,1,DB00239,train
drug,1,DB00241,train
drug,1,DB00243,train
drug,1,DB00244,train
drug,1,DB00245,train
drug,1,DB00246,train
drug,1,DB00248,train
drug,1,DB00250,train
drug,1,DB00251,train
drug,1,DB00253,train
drug,1,DB00254,train
drug,1,DB00255,train
drug,1,DB00257,train
drug,1,DB00258,train
drug,1,DB00259,train
drug,1,DB00261,train
drug,1,DB00262,train
drug,1,DB00263,train
drug,1,DB00264,train
drug,1,DB00266,train
drug,1,DB00268,train
drug,1,DB00271,train
drug,1,DB00273,train
drug,1,DB00274,train
drug,1,DB00276,train
drug,1,DB00277,train
drug,1,DB00278,train
drug,1,DB00280,train
drug,1,DB00282,train
drug,1,DB00283,train
drug,1,DB00289,train
drug,1,DB00290,train
drug,1,DB00293,train
drug,1,DB00294,train
drug,1,DB00295,train
drug,1,DB00296,train
drug,1,DB00297,train
drug,1,DB00298,train
drug,1,DB00300,train
drug,1,DB00302,train
drug,1,DB00303,train
drug,1,DB00304,train
drug,1,DB00305,train
drug,1,DB00307,train
drug,1,DB00309,train
drug,1,DB00310,train
drug,1,DB00312,train
drug,1,DB00314,train
drug,1,DB00315,train
drug,1,DB00316,train
drug,1,DB00317,train
drug,1,DB00318,train
drug,1,DB00319,train
drug,1,DB00320,train
drug,1,DB00321,train
drug,1,DB00323,train
drug,1,DB00324,train
drug,1,DB00325,train
drug,1,DB00326,train
drug,1,DB00328,train
drug,1,DB00330,train
drug,1,DB00331,train
drug,1,DB00334,train
drug,1,DB00335,train
drug,1,DB00336,train
drug,1,DB00339,train
drug,1,DB00341,train
drug,1,DB00343,train
drug,1,DB00344,train
drug,1,DB00345,train
drug,1,DB00346,train
drug,1,DB00349,train
drug,1,DB00350,train
drug,1,DB00352,train
drug,1,DB00353,train
drug,1,DB00354,train
drug,1,DB00356,train
drug,1,DB00359,train
drug,1,DB00360,train
drug,1,DB00361,train
drug,1,DB00362,train
drug,1,DB00363,train
drug,1,DB00366,train
drug,1,DB00367,train
drug,1,DB00369,train
drug,1,DB00371,train
drug,1,DB00376,train
drug,1,DB00377,train
drug,1,DB00379,train
drug,1,DB00380,train
drug,1,DB00381,train
drug,1,DB00385,train
drug,1,DB00387,train
drug,1,DB00388,train
drug,1,DB00389,train
drug,1,DB00390,train
drug,1,DB00391,train
drug,1,DB00393,train
drug,1,DB00394,train
drug,1,DB00395,train
drug,1,DB00396,train
drug,1,DB00397,train
drug,1,DB00398,train
drug,1,DB00399,train
drug,1,DB00400,train
drug,1,DB00401,train
drug,1,DB00402,train
drug,1,DB00404,train
drug,1,DB00408,train
drug,1,DB00409,train
drug,1,DB00410,train
drug,1,DB00412,train
drug,1,DB00415,train
drug,1,DB00418,train
drug,1,DB00419,train
drug,1,DB00420,train
drug,1,DB00421,train
drug,1,DB00422,train
drug,1,DB00423,train
drug,1,DB00424,train
drug,1,DB00426,train
drug,1,DB00427,train
drug,1,DB00429,train
drug,1,DB00430,train
drug,1,DB00432,train
drug,1,DB00433,train
drug,1,DB00437,train
drug,1,DB00438,train
drug,1,DB00441,train
drug,1,DB00445,train
drug,1,DB00446,train
drug,1,DB00448,train
drug,1,DB00449,train
drug,1,DB00450,train
drug,1,DB00451,train
drug,1,DB00452,train
drug,1,DB00453,train
drug,1,DB00454,train
drug,1,DB00455,train
drug,1,DB00456,train
drug,1,DB00458,train
drug,1,DB00459,train
drug,1,DB00460,train
drug,1,DB00461,train
drug,1,DB00462,train
drug,1,DB00465,train
drug,1,DB00467,train
drug,1,DB00468,train
drug,1,DB00470,train
drug,1,DB00471,train
drug,1,DB00472,train
drug,1,DB00474,train
drug,1,DB00475,train
drug,1,DB00477,train
drug,1,DB00479,train
drug,1,DB00480,train
drug,1,DB00481,train
drug,1,DB00483,train
drug,1,DB00484,train
drug,1,DB00487,train
drug,1,DB00491,train
drug,1,DB00493,train
drug,1,DB00494,train
drug,1,DB00495,train
drug,1,DB00496,train
drug,1,DB00497,train
drug,1,DB00500,train
drug,1,DB00501,train
drug,1,DB00503,train
drug,1,DB00504,train
drug,1,DB00508,train
drug,1,DB00511,train
drug,1,DB00513,train
drug,1,DB00514,train
drug,1,DB00515,train
drug,1,DB00517,train
drug,1,DB00518,train
drug,1,DB00519,train
drug,1,DB00523,train
drug,1,DB00524,train
drug,1,DB00525,train
drug,1,DB00526,train
drug,1,DB00529,train
drug,1,DB00531,train
drug,1,DB00535,train
drug,1,DB00537,train
drug,1,DB00539,train
drug,1,DB00541,train
drug,1,DB00542,train
drug,1,DB00543,train
drug,1,DB00547,train
drug,1,DB00548,train
drug,1,DB00552,train
drug,1,DB00553,train
drug,1,DB00554,train
drug,1,DB00555,train
drug,1,DB00557,train
drug,1,DB00559,train
drug,1,DB00560,train
drug,1,DB00561,train
drug,1,DB00563,train
drug,1,DB00564,train
drug,1,DB00570,train
drug,1,DB00571,train
drug,1,DB00572,train
drug,1,DB00573,train
drug,1,DB00575,train
drug,1,DB00576,train
drug,1,DB00577,train
drug,1,DB00578,train
drug,1,DB00581,train
drug,1,DB00583,train
drug,1,DB00584,train
drug,1,DB00585,train
drug,1,DB00586,train
drug,1,DB00588,train
drug,1,DB00589,train
drug,1,DB00590,train
drug,1,DB00592,train
drug,1,DB00594,train
drug,1,DB00595,train
drug,1,DB00596,train
drug,1,DB00599,train
drug,1,DB00602,train
drug,1,DB00604,train
drug,1,DB00605,train
drug,1,DB00606,train
drug,1,DB00607,train
drug,1,DB00608,train
drug,1,DB00610,train
drug,1,DB00611,train
drug,1,DB00612,train
drug,1,DB00615,train
drug,1,DB00617,train
drug,1,DB00619,train
drug,1,DB00622,train
drug,1,DB00623,train
drug,1,DB00624,train
drug,1,DB00626,train
drug,1,DB00627,train
drug,1,DB00628,train
drug,1,DB00629,train
drug,1,DB00630,train
drug,1,DB00631,train
drug,1,DB00634,train
drug,1,DB00635,train
drug,1,DB00636,train
drug,1,DB00639,train
drug,1,DB00640,train
drug,1,DB00641,train
drug,1,DB00642,train
drug,1,DB00645,train
drug,1,DB00646,train
drug,1,DB00647,train
drug,1,DB00648,train
drug,1,DB00649,train
drug,1,DB00651,train
drug,1,DB00653,train
drug,1,DB00654,train
drug,1,DB00655,train
drug,1,DB00661,train
drug,1,DB00662,train
drug,1,DB00663,train
drug,1,DB00664,train
drug,1,DB00666,train
drug,1,DB00668,train
drug,1,DB00669,train
drug,1,DB00670,train
drug,1,DB00671,train
drug,1,DB00672,train
drug,1,DB00673,train
drug,1,DB00675,train
drug,1,DB00678,train
drug,1,DB00679,train
drug,1,DB00680,train
drug,1,DB00681,train
drug,1,DB00682,train
drug,1,DB00683,train
drug,1,DB00684,train
drug,1,DB00685,train
drug,1,DB00686,train
drug,1,DB00688,train
drug,1,DB00689,train
drug,1,DB00690,train
drug,1,DB00691,train
drug,1,DB00692,train
drug,1,DB00694,train
drug,1,DB00695,train
drug,1,DB00696,train
drug,1,DB00697,train
drug,1,DB00698,train
drug,1,DB00699,train
drug,1,DB00700,train
drug,1,DB00705,train
drug,1,DB00706,train
drug,1,DB00711,train
drug,1,DB00712,train
drug,1,DB00714,train
drug,1,DB00717,train
drug,1,DB00719,train
drug,1,DB00720,train
drug,1,DB00721,train
drug,1,DB00723,train
drug,1,DB00726,train
drug,1,DB00727,train
drug,1,DB00728,train
drug,1,DB00730,train
drug,1,DB00732,train
drug,1,DB00738,train
drug,1,DB00740,train
drug,1,DB00741,train
drug,1,DB00742,train
drug,1,DB00743,train
drug,1,DB00744,train
drug,1,DB00745,train
drug,1,DB00749,train
drug,1,DB00753,train
drug,1,DB00754,train
drug,1,DB00755,train
drug,1,DB00757,train
drug,1,DB00758,train
drug,1,DB00759,train
drug,1,DB00760,train
drug,1,DB00763,train
drug,1,DB00764,train
drug,1,DB00765,train
drug,1,DB00768,train
drug,1,DB00771,train
drug,1,DB00772,train
drug,1,DB00774,train
drug,1,DB00775,train
drug,1,DB00776,train
drug,1,DB00778,train
drug,1,DB00779,train
drug,1,DB00780,train
drug,1,DB00781,train
drug,1,DB00783,train
drug,1,DB00784,train
drug,1,DB00787,train
drug,1,DB00788,train
drug,1,DB00790,train
drug,1,DB00791,train
drug,1,DB00792,train
drug,1,DB00793,train
drug,1,DB00795,train
drug,1,DB00796,train
drug,1,DB00797,train
drug,1,DB00798,train
drug,1,DB00799,train
drug,1,DB00800,train
drug,1,DB00801,train
drug,1,DB00802,train
drug,1,DB00803,train
drug,1,DB00806,train
drug,1,DB00807,train
drug,1,DB00810,train
drug,1,DB00811,train
drug,1,DB00812,train
drug,1,DB00813,train
drug,1,DB00814,train
drug,1,DB00816,train
drug,1,DB00817,train
drug,1,DB00818,train
drug,1,DB00820,train
drug,1,DB00821,train
drug,1,DB00823,train
drug,1,DB00827,train
drug,1,DB00828,train
drug,1,DB00829,train
drug,1,DB00830,train
drug,1,DB00831,train
drug,1,DB00832,train
drug,1,DB00833,train
drug,1,DB00834,train
drug,1,DB00835,train
drug,1,DB00836,train
drug,1,DB00838,train
drug,1,DB00839,train
drug,1,DB00841,train
drug,1,DB00842,train
drug,1,DB00844,train
drug,1,DB00846,train
drug,1,DB00847,train
drug,1,DB00850,train
drug,1,DB00851,train
drug,1,DB00852,train
drug,1,DB00854,train
drug,1,DB00855,train
drug,1,DB00856,train
drug,1,DB00857,train
drug,1,DB00860,train
drug,1,DB00861,train
drug,1,DB00862,train
drug,1,DB00863,train
drug,1,DB00865,train
drug,1,DB00866,train
drug,1,DB00867,train
drug,1,DB00869,train
drug,1,DB00870,train
drug,1,DB00871,train
drug,1,DB00872,train
drug,1,DB00873,train
drug,1,DB00875,train
drug,1,DB00876,train
drug,1,DB00877,train
drug,1,DB00879,train
drug,1,DB00880,train
drug,1,DB00881,train
drug,1,DB00882,train
drug,1,DB00884,train
drug,1,DB00887,train
drug,1,DB00889,train
drug,1,DB00896,train
